Start_push	End_push	Pushes_duration	X	Y	Z	80ArAr(ArAr80Di)	Myelope_276((2967))Y89(Y89Di)	Histone_126((2979))In113(In113Di)	SMA_174((2780))In115(In115Di)	131Xe(Xe131Di)	134Xe(Xe134Di)	136Ba(Ba136Di)	138La(La138Di)	CD16_1820((2945))Pr141(Pr141Di)	CD38_1719((2961))Nd142(Nd142Di)	HLA-DR_1849((2953))Nd143(Nd143Di)	CD27_2231((2946))Nd144(Nd144Di)	CD15_627((2954))Nd145(Nd145Di)	CD45RA_732((2955))Nd146(Nd146Di)	CD163_1863((2947))Sm147(Sm147Di)	Beta-2M_1855((2962))Nd148(Nd148Di)	CD20_36((2980))Sm149(Sm149Di)	CD68_77((2963))Nd150(Nd150Di)	Indolea_2281((2981))Eu151(Eu151Di)	CD3_1841((2941))Sm152(Sm152Di)	LAG-3_1817((2982))Eu153(Eu153Di)	CD11c_2406((2983))Sm154(Sm154Di)	CD279(P_1743((2762))Gd155(Gd155Di)	CD140b(_1938((2948))Gd156(Gd156Di)	CD7_2258((2956))Gd158(Gd158Di)	Granzym_2215((2819))Tb159(Tb159Di)	CD274(B_2298((2949))Gd160(Gd160Di)	TCF1TCF_2221((2984))Dy161(Dy161Di)	CD45RO_2014((2950))Dy162(Dy162Di)	FOXP3_115((2942))Dy163(Dy163Di)	CD278(I_1815((2951))Dy164(Dy164Di)	CD8a_1718((2957))Ho165(Ho165Di)	Carboni_2443((2985))Er166(Er166Di)	CD33_2237((2986))Er167(Er167Di)	Ki-67_142((2965))Er168(Er168Di)	VISTA_2024((2966))Tm169(Tm169Di)	CD40_2255((2821))Er170(Er170Di)	CD4_2293((2943))Yb171(Yb171Di)	CD14_2275((2958))Yb172(Yb172Di)	E-Cadhe_103((2959))Yb173(Yb173Di)	CD303_2313((2952))Yb174(Yb174Di)	CD206(M_324((2960))Lu175(Lu175Di)	cleaved_198((2944))Yb176(Yb176Di)	DNA1(Ir191Di)	DNA2(Ir193Di)	196Pt(Pt196Di)	206Pb(Pb206Di)
681579	681770	192	186	4	2586	8443.171	0.000	1.000	3.064	82.167	57.681	31.384	2.558	15.893	0.000	65.322	2.636	2.000	1.028	8.187	2.065	0.000	9.249	1.073	6.993	0.000	9.771	0.000	0.000	4.430	9.081	4.613	5.494	11.621	0.000	4.192	50.085	2.243	1.000	0.000	0.000	4.015	16.993	32.371	3.164	3.868	1.000	0.000	4.878	18.698	1.000	0.000
681771	681962	192	187	4	2587	8472.608	0.000	0.000	2.000	79.059	27.859	53.876	3.565	5.031	0.000	45.445	1.302	1.000	1.000	5.780	3.004	0.000	9.854	2.840	1.000	0.000	9.912	0.000	0.000	3.279	2.059	1.000	0.000	1.000	1.000	0.000	10.734	2.000	4.788	0.000	1.000	11.811	1.000	15.243	9.621	0.000	0.000	1.000	8.588	9.777	3.840	0.000
681963	682154	192	188	4	2588	8131.079	0.000	0.000	0.000	83.837	39.089	26.108	4.160	2.000	0.000	34.486	3.039	0.000	2.088	2.000	3.289	0.000	11.072	0.000	2.594	0.000	6.450	0.000	0.000	2.188	3.896	4.612	0.000	3.000	1.000	2.010	6.995	0.000	7.445	0.000	0.000	9.475	8.636	17.099	23.499	0.000	2.340	0.000	1.000	8.409	0.000	1.000
682155	682346	192	189	4	2589	8037.321	0.000	0.000	0.000	87.917	34.101	24.067	1.619	8.108	0.000	32.455	3.481	0.000	0.000	3.000	6.884	2.000	56.189	0.000	3.732	0.000	4.289	0.000	1.000	3.477	0.000	2.000	2.000	3.987	3.000	5.331	2.612	2.309	9.265	0.000	1.000	2.321	6.676	10.273	28.590	3.000	5.950	1.000	0.000	1.662	0.000	0.000
682348	682539	192	190	4	2590	8298.626	1.000	0.000	0.000	103.953	45.986	48.400	4.718	3.385	1.000	22.918	1.000	1.927	1.000	4.874	1.000	0.000	42.045	5.124	0.000	0.000	5.034	0.000	0.000	1.000	2.000	2.000	2.487	6.047	1.000	2.000	7.223	0.000	6.903	6.499	0.000	4.535	7.689	12.924	34.822	1.634	0.000	1.000	1.734	1.871	1.000	1.147
682540	682731	192	191	4	2591	7797.082	0.000	0.000	0.000	91.576	28.832	22.584	5.481	0.000	1.000	15.598	0.000	0.000	0.000	5.186	0.000	0.000	32.043	4.250	0.000	0.000	0.000	0.000	0.000	3.000	1.000	0.000	1.875	1.037	0.000	0.000	0.000	4.141	1.000	0.000	0.000	4.303	3.987	17.318	23.603	0.000	2.741	0.000	1.000	3.960	0.000	0.000
682732	682923	192	192	4	2592	7761.172	1.000	0.000	0.000	73.460	37.066	26.012	2.000	1.000	0.000	12.011	2.000	0.000	0.000	1.000	3.286	2.476	86.389	0.000	5.594	0.000	1.971	0.000	2.150	1.926	3.000	1.000	1.000	1.361	2.534	4.000	1.861	2.374	4.000	0.000	1.000	1.000	3.060	7.945	32.092	5.501	1.000	2.278	2.318	2.543	0.000	0.000
682924	683115	192	193	4	2593	7947.767	1.000	0.000	1.179	90.698	38.205	26.349	6.008	4.308	2.203	23.867	0.000	6.663	1.776	7.905	9.642	0.000	71.806	1.000	0.000	0.000	5.626	1.275	1.182	4.017	1.000	0.000	1.000	1.167	0.000	2.466	1.000	5.058	10.069	0.000	2.417	4.784	12.278	16.874	49.390	2.000	7.908	0.000	1.000	16.628	1.367	1.649
683116	683307	192	194	4	2594	8620.691	0.000	1.000	0.000	86.167	50.905	39.056	4.848	4.139	1.000	35.929	0.000	3.274	2.028	8.561	2.564	1.000	127.128	6.396	1.000	1.000	5.000	2.275	0.000	3.691	3.000	1.097	0.356	6.839	3.216	1.000	0.000	2.781	6.312	0.000	1.000	1.000	9.715	27.002	47.527	6.601	5.011	0.000	3.190	5.354	0.000	0.000
683309	683500	192	195	4	2595	8444.860	0.000	0.000	2.639	83.127	62.747	31.790	2.099	9.770	1.080	77.002	6.364	2.896	1.060	14.965	9.552	1.000	143.366	2.966	6.460	0.000	2.780	0.000	1.533	26.254	8.827	1.000	1.000	22.058	0.000	3.149	1.045	5.603	14.250	1.000	3.637	4.000	12.927	38.251	61.445	4.168	5.515	5.025	0.000	10.275	1.000	0.573
683501	683692	192	196	4	2596	8334.428	1.000	0.000	0.000	78.459	49.097	31.595	7.092	8.170	4.504	99.643	3.426	1.865	3.057	31.431	7.163	2.000	131.079	5.682	6.732	0.000	11.343	1.593	1.000	22.454	1.000	1.742	0.000	18.645	0.585	12.998	0.000	4.908	16.432	3.625	3.483	14.802	32.298	62.819	49.725	1.000	12.554	2.982	2.288	3.995	0.000	0.000
683693	683884	192	197	4	2597	7930.374	0.000	2.029	0.000	90.476	30.141	33.992	1.000	15.262	0.000	98.220	3.659	5.730	1.000	31.214	10.552	1.000	112.457	4.471	11.655	0.000	15.204	2.000	2.000	30.511	4.604	2.484	4.203	30.006	3.000	11.337	1.000	6.086	20.170	1.000	7.295	9.550	33.629	64.234	49.533	4.301	5.304	0.000	0.000	6.130	2.753	0.000
683885	684076	192	198	4	2598	7479.978	0.000	0.000	0.000	89.575	30.806	16.598	4.374	10.186	1.000	85.467	5.085	6.072	4.207	27.277	16.863	2.256	122.358	5.104	9.314	3.188	9.898	10.846	1.000	22.622	3.000	2.355	3.132	24.039	1.000	21.987	2.285	3.000	15.412	1.874	4.460	14.745	29.563	55.347	57.412	1.000	10.181	0.000	5.409	6.841	0.000	1.290
684077	684268	192	199	4	2599	8517.662	0.000	0.000	2.271	62.833	36.373	28.830	3.794	5.139	3.005	83.405	5.876	1.492	1.527	8.780	8.570	0.000	121.585	4.546	7.365	1.000	11.247	2.243	0.447	17.309	8.478	2.000	3.524	14.047	2.397	13.448	2.000	1.211	8.034	3.756	0.000	6.048	28.338	32.433	31.188	8.902	11.757	3.814	7.299	4.254	0.000	0.000
684270	684461	192	200	4	2600	7866.527	0.000	1.000	0.000	70.310	31.046	33.972	4.634	18.001	2.129	81.528	4.000	0.000	1.000	32.430	22.818	4.867	85.515	3.167	2.372	0.000	8.511	1.000	0.000	14.736	6.666	2.000	2.199	23.034	3.000	9.676	0.000	3.538	10.823	0.000	6.637	8.420	18.391	45.759	29.795	6.035	15.370	0.000	2.248	2.508	4.840	2.000
684462	684653	192	201	4	2601	8323.100	2.726	0.000	0.000	85.207	49.880	36.602	5.260	9.924	0.000	89.570	8.682	2.000	0.000	21.809	13.492	2.606	41.144	3.114	3.404	2.000	20.920	1.000	2.022	14.235	1.000	1.000	2.293	25.563	8.830	5.745	0.000	3.000	7.331	13.444	9.789	7.673	26.821	42.407	44.271	2.000	14.573	0.000	2.000	2.000	3.000	2.290
684654	684845	192	202	4	2602	8368.050	1.710	1.000	1.236	85.926	35.064	23.200	0.000	11.001	2.759	73.064	0.000	0.000	0.000	3.375	6.168	1.000	15.799	1.000	1.360	1.078	10.565	5.709	2.757	6.328	2.705	4.322	1.000	9.515	2.000	1.400	1.000	3.145	17.579	4.123	6.472	10.367	18.265	36.059	64.365	10.802	4.070	0.000	4.664	5.846	2.069	3.330
684846	685037	192	203	4	2603	9097.778	1.000	4.630	0.000	81.148	33.356	31.230	8.085	4.616	0.000	34.104	1.953	1.337	1.215	3.968	7.445	0.000	8.641	3.303	0.000	0.000	1.000	0.000	1.000	7.000	3.220	2.000	1.358	4.000	1.689	1.000	1.795	0.000	1.050	2.381	2.000	2.577	3.788	21.923	72.610	10.070	3.607	0.000	3.190	9.548	1.000	0.000
685038	685229	192	204	4	2604	8778.782	2.000	4.345	0.000	84.728	52.386	28.962	1.000	0.000	1.388	1.670	0.000	0.000	0.000	0.000	6.631	0.000	6.973	0.000	0.000	0.000	2.734	0.000	3.000	4.691	10.364	4.548	5.945	4.894	1.000	4.397	3.101	2.000	2.000	35.098	8.657	5.583	3.848	4.717	58.598	3.901	1.000	1.000	3.739	44.700	0.000	2.330
685230	685421	192	205	4	2605	8248.098	1.000	0.686	1.955	100.633	42.963	32.757	5.756	1.000	0.000	9.165	1.457	1.000	3.958	0.000	9.675	1.000	4.535	3.976	1.392	0.000	0.000	1.000	2.000	4.274	4.893	1.451	2.000	4.426	2.924	2.140	1.000	1.636	1.000	20.308	10.811	0.000	1.000	18.289	58.209	7.434	0.000	1.000	8.508	25.325	1.000	0.000
685423	685614	192	206	4	2606	8154.287	0.000	3.688	1.000	77.377	41.270	23.645	1.000	0.000	0.000	15.928	0.000	0.000	0.000	4.530	10.521	0.000	1.165	3.000	1.000	0.000	1.000	0.000	5.760	4.183	1.000	2.580	2.132	3.917	1.000	3.094	2.644	3.000	5.378	12.702	5.680	1.000	3.722	14.418	47.725	2.234	4.142	2.379	11.593	37.167	0.000	0.000
685615	685806	192	207	4	2607	8603.790	0.000	4.058	0.000	81.138	43.724	27.769	6.092	2.477	0.000	24.434	0.000	0.000	1.000	2.812	10.637	2.224	3.511	2.830	0.000	0.000	6.800	1.000	0.000	8.393	0.000	1.000	0.000	2.167	2.592	3.531	0.000	3.763	5.608	14.362	3.000	1.000	5.874	13.285	40.408	3.634	2.103	0.000	10.316	34.774	0.000	0.000
685807	685998	192	208	4	2608	8049.971	0.000	2.258	0.000	79.380	54.945	20.612	3.413	3.246	1.018	17.918	1.000	2.000	0.000	1.250	3.190	0.000	3.511	5.199	0.000	0.000	3.763	0.223	2.246	4.247	3.025	8.064	1.552	9.811	0.000	0.000	5.244	1.767	8.903	28.747	1.681	1.288	6.881	12.833	61.846	4.000	1.000	1.000	21.424	42.102	2.000	0.000
685999	686190	192	209	4	2609	8373.608	1.817	0.000	0.000	100.484	44.474	35.464	2.000	1.262	2.357	30.609	0.000	4.886	1.122	1.562	13.277	1.068	4.353	2.019	0.000	0.000	3.000	1.816	1.000	5.889	8.789	5.483	0.000	4.000	1.105	0.000	2.971	0.000	0.000	31.651	2.626	5.303	5.669	17.504	63.741	5.436	0.000	0.000	27.977	50.855	0.000	2.004
686191	686382	192	210	4	2610	8329.225	0.000	3.573	0.000	93.246	45.044	37.558	3.932	9.109	0.000	48.785	1.000	2.461	0.000	1.625	11.772	2.669	2.763	3.934	0.000	0.000	7.575	0.000	2.501	3.000	0.000	2.484	2.099	2.037	1.884	2.280	0.000	3.370	1.000	26.472	3.088	1.520	7.927	32.391	54.185	11.370	0.735	0.000	23.966	47.839	2.262	2.147
686384	686575	192	211	4	2611	8998.161	0.000	1.000	0.000	78.809	51.724	32.793	7.718	5.846	0.000	66.734	0.000	5.554	0.000	3.687	8.452	0.000	0.000	4.786	0.000	0.000	9.453	0.000	0.000	1.000	3.703	0.000	1.000	11.302	1.105	0.000	0.000	0.000	0.656	24.314	0.000	2.024	3.113	45.506	66.528	1.901	0.000	0.000	16.951	50.202	0.596	1.000
686576	686767	192	212	4	2612	8102.610	0.000	1.000	2.012	71.219	56.160	37.163	7.016	4.323	1.000	47.558	3.287	1.653	0.000	2.968	8.548	2.857	0.000	6.774	0.000	0.000	1.113	0.000	0.000	1.000	0.000	1.193	3.912	4.116	2.559	1.000	1.000	1.000	3.115	9.727	0.000	1.793	8.536	26.740	101.493	5.335	3.407	2.106	9.345	20.569	2.770	1.000
686768	686959	192	213	4	2613	7578.512	0.000	2.287	0.000	86.798	45.300	31.830	3.000	6.246	0.000	67.126	1.000	0.000	0.000	0.000	17.035	1.350	1.000	7.408	1.000	0.000	9.944	1.000	1.821	0.000	3.510	2.451	5.293	9.001	1.105	1.140	0.000	0.000	0.000	3.973	0.000	2.321	4.358	34.515	136.498	3.268	0.000	2.240	5.976	12.011	0.000	1.000
686960	687151	192	214	4	2614	8180.009	0.000	0.000	0.000	76.559	31.648	35.608	1.000	3.585	1.512	26.485	0.000	0.000	1.000	2.031	6.443	1.000	1.000	8.248	1.000	1.000	3.878	0.000	1.000	0.000	2.000	1.064	1.000	6.926	3.151	2.475	0.000	0.000	0.000	0.000	0.000	0.000	2.000	22.060	65.469	5.969	1.000	0.000	3.537	12.632	0.000	0.000
687152	687343	192	215	4	2615	7996.266	2.000	1.000	1.000	75.499	40.603	14.289	1.527	2.000	1.450	12.846	0.000	0.000	1.000	2.000	5.163	0.000	5.462	3.000	1.000	0.000	1.000	0.000	0.000	1.605	3.443	5.709	0.000	6.084	0.000	1.531	0.000	0.000	1.000	3.000	0.000	3.445	1.424	10.945	70.862	1.000	3.911	2.340	6.225	12.902	0.000	1.000
687345	687536	192	216	4	2616	8511.192	2.000	1.000	0.000	82.639	33.441	29.727	3.443	1.000	0.000	14.227	0.000	0.000	0.000	1.031	8.450	0.000	1.000	9.859	1.000	0.000	0.000	1.000	1.757	0.000	4.252	0.000	1.035	1.000	0.000	0.000	1.000	0.000	4.476	2.000	0.000	0.198	5.000	15.389	107.454	2.301	0.000	1.000	7.363	12.314	2.823	0.000
687537	687728	192	217	4	2617	8010.363	0.000	2.029	0.000	84.846	56.978	41.795	11.620	1.000	0.000	19.155	5.612	1.585	1.000	2.062	9.358	0.000	1.000	6.849	1.000	0.000	1.558	0.000	2.428	0.000	2.738	1.000	0.000	2.463	3.072	2.084	0.588	0.000	0.000	3.091	1.000	3.634	8.053	23.442	116.869	3.434	0.000	1.005	11.940	16.966	3.296	0.000
687729	687920	192	218	4	2618	8493.365	2.096	3.000	1.696	90.746	45.762	47.120	3.940	6.954	1.000	71.683	2.543	1.000	1.000	2.780	10.049	0.000	9.208	9.456	6.504	1.000	8.895	3.561	4.811	2.000	6.309	6.838	0.000	16.561	1.170	3.801	1.077	1.669	3.574	2.710	2.549	11.730	6.132	58.181	140.200	5.635	0.000	4.183	11.143	24.410	2.052	1.039
687921	688112	192	219	4	2619	9197.247	0.000	3.115	0.000	99.154	46.036	20.816	2.260	13.032	1.728	111.292	5.938	2.000	1.000	4.593	16.465	0.000	8.893	6.534	3.139	3.000	15.333	6.027	3.492	5.430	3.475	2.000	3.164	38.239	1.000	19.864	1.000	4.501	7.773	2.447	2.252	8.889	15.603	89.127	70.843	6.468	2.574	0.000	12.327	28.514	1.017	0.000
688113	688304	192	220	4	2620	8121.176	1.000	1.344	0.000	71.870	46.313	29.015	0.000	23.294	2.635	118.973	2.000	0.000	1.654	13.403	11.519	2.287	43.732	6.083	1.139	0.000	14.284	6.238	2.811	3.000	4.186	9.258	4.300	32.086	1.430	9.941	1.208	0.000	7.626	2.085	2.109	9.103	25.225	56.164	20.871	2.601	9.083	0.000	2.248	6.354	1.403	0.000
688306	688497	192	221	4	2621	8420.884	1.000	2.000	2.788	73.119	28.235	38.737	4.352	11.401	3.172	115.757	0.558	0.000	0.000	19.620	4.257	0.000	26.227	8.049	2.000	3.744	12.069	2.613	1.310	4.156	0.000	4.129	2.000	13.043	1.000	1.000	0.000	1.818	13.414	1.775	1.000	8.295	7.272	54.837	10.926	1.000	10.523	0.000	4.403	10.319	2.000	0.000
688498	688689	192	222	4	2622	8453.466	1.000	0.000	0.000	82.260	38.487	51.581	3.832	13.878	0.000	103.045	10.039	0.000	2.057	16.809	9.514	3.951	28.483	2.000	2.044	0.000	6.433	0.000	2.342	2.000	6.408	7.742	1.261	12.168	2.000	0.000	0.000	3.000	6.214	1.000	2.186	8.379	6.040	58.160	37.053	1.000	7.443	0.000	1.976	5.876	2.000	0.000
688690	688881	192	223	4	2623	8404.064	0.000	2.000	0.000	99.534	37.852	36.215	2.779	8.185	0.000	51.496	1.000	4.357	1.000	6.717	5.758	0.000	13.520	0.000	0.000	0.000	6.115	1.243	2.789	0.000	1.483	1.000	0.000	9.251	1.000	0.000	0.000	0.000	1.246	2.808	1.780	6.733	3.887	39.051	55.422	5.734	2.437	1.000	3.155	3.289	1.000	0.000
688882	689073	192	224	4	2624	8216.672	0.000	1.000	0.000	85.827	44.567	33.420	0.000	6.600	2.000	53.610	4.287	3.730	2.000	1.343	4.698	2.224	7.036	2.893	2.000	0.000	11.788	0.000	1.000	1.000	1.000	1.000	0.000	8.186	3.177	1.000	0.000	0.000	1.476	0.000	0.000	3.090	7.887	35.042	63.582	1.000	0.000	0.000	10.044	10.513	1.000	1.000
689074	689265	192	225	4	2625	7505.119	0.000	3.144	1.035	94.864	47.016	41.322	2.596	1.108	0.000	6.103	1.000	1.306	1.000	0.000	1.000	2.983	1.000	3.998	2.625	0.000	0.000	1.115	1.000	0.000	2.992	0.000	0.000	1.000	2.592	0.000	5.570	0.000	1.410	0.000	1.000	3.237	0.000	10.829	14.814	1.601	2.707	0.000	12.402	12.638	2.209	0.000
689267	689458	192	226	4	2626	8532.932	0.000	3.116	3.409	90.066	35.177	28.219	3.535	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.065	0.000	0.000	3.061	1.075	0.000	0.000	0.000	1.342	0.000	2.062	3.419	0.000	2.685	3.300	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	6.377	4.327	1.000	0.000	0.000	7.380	7.319	3.401	0.000
689459	689650	192	227	4	2627	8902.035	0.000	0.000	0.000	78.007	39.462	33.266	2.000	0.000	0.000	2.144	0.000	3.710	0.000	0.000	1.472	1.000	1.920	0.000	0.000	0.000	0.000	1.657	0.000	2.215	5.478	0.000	0.000	2.102	0.000	0.000	1.000	4.665	1.295	0.000	2.153	0.000	5.775	4.585	7.454	0.000	0.000	0.000	6.924	11.847	2.244	1.111
689651	689842	192	228	4	2628	7953.840	0.000	2.000	0.000	111.162	28.834	42.773	1.000	1.077	2.000	4.763	0.000	7.341	1.000	0.000	6.637	0.000	0.787	7.721	2.803	0.000	0.000	3.326	0.000	0.000	2.735	0.000	0.000	3.371	1.007	0.000	0.000	1.571	1.476	0.000	3.065	1.387	0.000	3.328	0.000	1.000	1.404	0.000	2.184	3.463	0.000	3.477
689843	690034	192	229	4	2629	8326.640	1.000	3.087	1.000	90.617	34.099	14.938	1.283	0.000	1.789	0.000	0.000	5.140	3.864	0.000	1.472	0.000	2.172	2.000	2.000	3.220	2.000	0.000	0.000	2.000	3.512	1.000	0.000	0.000	2.000	0.000	0.000	0.000	1.000	0.000	1.681	0.000	2.616	1.000	3.000	0.000	0.000	0.000	2.000	8.468	1.000	1.000
690035	690226	192	230	4	2630	7924.443	0.000	0.000	0.000	111.991	32.726	34.243	2.802	0.000	0.000	1.918	0.000	10.740	2.340	0.000	1.000	0.000	1.000	4.765	0.000	0.000	0.000	0.000	0.000	1.000	1.609	2.387	2.744	2.880	1.000	0.000	0.000	0.000	3.346	0.000	3.538	1.387	0.000	8.016	16.188	1.000	0.000	0.000	0.000	2.000	1.052	0.000
690227	690418	192	231	4	2631	8517.763	0.000	0.000	1.236	64.331	47.464	27.663	2.000	0.000	0.000	2.000	0.000	8.093	0.000	0.000	2.942	0.000	0.000	1.231	1.000	0.000	0.000	1.338	0.000	1.000	1.000	0.000	1.000	1.329	2.177	2.866	0.000	1.000	0.000	0.000	1.000	0.000	1.000	3.452	22.734	1.000	1.000	0.000	2.000	2.950	3.261	1.000
690420	690611	192	232	4	2632	7615.290	0.000	0.000	1.000	78.220	24.066	26.589	3.893	1.000	0.000	1.000	0.000	13.284	2.000	0.000	3.879	0.000	2.857	0.000	0.000	1.000	1.717	0.000	1.000	1.000	1.000	0.000	2.390	1.000	0.000	2.172	0.000	0.000	3.230	0.000	0.000	0.000	4.676	7.472	39.382	1.134	0.000	1.000	2.456	3.985	0.000	0.466
690612	690803	192	233	4	2633	8087.265	2.000	0.000	0.000	102.556	45.520	25.604	4.000	0.000	0.000	0.000	0.000	19.579	0.000	0.000	1.000	0.000	4.753	2.051	2.372	0.000	1.000	0.000	1.000	0.000	0.000	3.290	0.000	3.533	0.000	0.000	1.600	0.000	2.001	2.006	2.142	0.000	6.821	1.593	67.128	6.902	0.000	2.613	1.144	0.627	0.000	0.000
690804	690995	192	234	4	2634	8400.321	0.000	0.000	0.000	94.026	49.220	24.686	4.107	0.000	0.000	1.000	0.000	10.994	0.000	0.000	2.284	0.000	1.857	7.194	1.139	0.000	0.000	0.000	0.000	0.000	2.577	0.000	1.000	0.000	1.657	0.000	0.000	1.000	4.083	1.000	4.472	2.345	1.126	2.427	63.706	5.168	1.000	1.000	0.000	3.239	1.438	1.000
690996	691187	192	235	4	2635	8726.026	1.000	0.000	0.000	74.739	44.298	34.326	0.000	0.000	0.000	3.650	0.000	3.218	2.184	1.406	6.226	1.000	1.000	2.000	0.000	1.649	1.000	0.000	0.000	1.000	2.000	0.000	3.490	4.366	1.000	1.466	0.000	0.000	2.804	0.000	0.000	0.000	0.000	3.000	39.850	3.000	0.000	0.000	1.006	2.229	2.000	1.000
691188	691379	192	236	4	2636	8080.839	0.000	0.000	0.000	86.866	32.409	33.157	1.008	0.000	0.000	2.608	0.000	13.154	1.000	0.000	3.159	0.000	0.000	1.104	0.000	0.000	1.526	1.083	1.000	2.054	2.931	1.710	0.000	1.523	0.000	2.563	0.000	0.000	1.000	0.000	2.000	0.000	2.000	2.527	71.862	5.635	0.000	1.608	0.000	3.055	0.000	1.505
691381	691572	192	237	4	2637	7948.182	0.000	2.000	0.000	103.105	48.880	41.867	4.107	0.000	0.000	2.546	0.000	15.605	0.000	2.000	3.159	0.000	0.000	2.767	0.000	0.000	1.399	1.000	0.000	0.000	0.000	1.806	1.455	0.000	0.000	1.000	2.350	0.000	2.000	1.000	1.000	1.000	7.695	4.527	53.856	4.568	0.000	0.000	1.000	8.359	0.000	3.043
691573	691764	192	238	4	2638	8393.135	1.000	0.000	0.000	72.698	42.749	26.802	0.000	0.000	0.000	1.000	1.000	0.000	1.028	1.937	2.315	0.000	4.525	1.483	1.107	0.000	2.240	0.000	3.533	3.472	1.770	3.645	0.000	0.000	0.000	1.000	0.000	0.000	3.985	7.102	2.000	0.000	3.219	3.987	19.574	4.835	1.000	1.000	3.838	1.000	1.893	0.000
691765	691956	192	239	4	2639	8109.593	0.000	0.000	0.000	63.011	36.645	15.358	1.000	0.000	0.000	3.289	0.000	6.321	1.309	0.000	6.725	0.000	3.448	2.000	0.000	1.000	1.000	0.000	0.000	1.605	1.000	0.000	0.000	3.107	2.300	1.000	0.000	1.000	2.952	8.748	2.000	1.000	1.093	2.000	9.022	3.234	0.000	0.000	11.639	13.439	1.000	0.000
691957	692148	192	240	4	2640	7722.869	0.000	1.000	0.000	69.102	35.547	34.906	1.832	1.000	1.000	1.000	0.000	6.699	0.000	0.000	5.602	0.000	1.000	0.000	0.000	3.378	0.000	0.000	0.000	1.000	1.030	1.484	0.000	1.199	0.000	2.703	0.000	0.000	3.378	30.215	5.186	0.000	0.000	1.000	3.765	1.434	0.000	0.000	16.488	62.149	0.000	1.000
692149	692340	192	241	4	2641	8047.874	0.000	2.630	4.760	104.691	42.981	31.890	6.833	0.000	0.000	1.000	0.000	6.772	3.088	0.000	8.794	0.000	1.000	0.000	0.000	0.000	0.000	1.147	4.705	2.156	1.351	0.000	0.000	2.755	5.971	0.000	1.000	2.000	4.002	76.179	4.647	0.000	0.000	2.157	2.000	2.501	0.000	0.000	55.856	99.968	3.384	1.000
692342	692533	192	242	4	2642	8443.396	0.000	2.029	0.000	95.506	27.811	31.271	3.000	1.000	0.000	1.113	1.000	2.083	0.000	0.000	0.000	0.000	3.298	1.000	0.000	0.000	0.000	2.275	3.108	1.000	0.000	0.000	3.000	2.431	0.000	1.563	0.000	1.243	3.460	76.985	3.362	1.000	1.000	1.958	5.460	1.000	2.005	0.000	63.791	121.951	0.000	1.000
692534	692725	192	243	4	2643	8893.768	0.000	5.288	0.000	90.225	43.288	44.690	5.359	0.000	0.000	0.000	0.000	6.295	1.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.002	3.334	1.000	0.000	1.000	6.283	1.000	78.185	0.000	1.751	2.722	0.000	5.425	0.000	0.000	0.000	67.610	113.810	0.000	0.000
692726	692917	192	244	4	2644	8686.179	0.000	3.116	1.754	87.696	63.581	19.153	7.016	0.000	0.000	3.711	0.000	3.021	0.000	0.000	4.790	1.000	0.000	1.000	0.000	0.000	0.000	0.000	1.000	1.156	0.000	1.000	2.164	3.787	0.000	0.000	0.000	3.141	3.608	52.046	0.000	3.874	3.046	3.954	14.178	0.000	0.000	0.000	42.686	86.390	0.000	4.265
692918	693109	192	245	4	2645	7803.598	1.000	1.000	2.000	91.776	48.074	41.856	1.092	1.000	0.000	4.062	0.000	1.000	0.000	0.000	2.472	0.000	0.000	4.303	1.000	1.000	1.000	0.000	0.000	1.477	1.000	1.935	1.000	3.685	0.000	0.000	0.000	0.000	2.000	55.690	0.000	1.387	0.000	1.162	8.990	1.534	0.000	0.000	41.038	79.633	0.000	3.151
693110	693301	192	246	4	2646	8481.720	0.000	0.000	1.000	82.419	29.937	24.189	2.382	0.000	1.000	1.423	0.000	2.119	0.000	0.000	4.067	0.000	2.550	1.000	0.000	1.000	1.907	0.000	0.000	1.000	1.062	2.419	3.589	4.338	0.000	2.368	0.000	2.014	4.199	51.633	2.121	0.000	1.000	4.253	18.738	2.234	0.000	0.000	27.196	64.546	1.000	0.000
693303	693494	192	247	4	2647	8462.404	0.000	1.000	0.000	60.941	49.608	30.357	4.749	0.000	0.000	1.000	0.000	0.000	1.000	0.000	3.852	0.000	4.973	1.000	0.000	0.000	0.000	0.000	0.000	2.000	2.000	1.000	0.000	0.000	0.000	0.000	0.000	0.393	2.000	22.968	2.208	3.000	2.258	6.054	14.118	0.000	0.000	0.000	14.240	36.475	0.000	1.971
693495	693686	192	248	4	2648	8195.100	2.271	0.000	0.000	69.789	43.247	23.336	1.000	0.000	1.296	1.000	0.000	2.984	0.000	1.093	6.543	0.000	2.000	0.000	3.657	0.000	0.000	1.000	2.715	2.000	1.000	1.000	1.000	0.000	0.000	0.000	2.045	0.000	1.000	10.411	2.022	0.000	0.000	3.328	23.472	0.000	0.000	1.240	1.318	15.299	2.000	0.000
