Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
1993,4946849,4993774,387231,0,1053531859707,128563336138,77136023786,77149670331,1052713914978
1994,4947645,4995684,387526,0,1053861172760,128601798986,77159101165,77210330437,1053766730863
1995,4947645,4995689,387529,0,1053861172760,128601798986,77159101165,77210473858,1053769641256
1996,4948539,4995961,388122,0,1053932388887,128608613731,77163189663,77213494001,1053839963804
1997,4950082,4996351,389267,0,1054067956638,128621569083,77170962250,77219128695,1053974445914
1998,4951661,4996987,389928,0,1054167351435,128631971624,77177203153,77223109745,1054057006213
1999,4954198,4999554,390113,0,1054440216095,128665784425,77197489824,77243464662,1054326581965
2000,4956784,5001782,390239,0,1054770621842,128706172714,77221721779,77264245750,1054611549390
2001,4959423,5004485,390398,0,1055100086903,128746568855,77245958382,77287907047,1054927983920
2002,4962166,5007207,390537,0,1055432341853,128787419847,77270467875,77312220992,1055251275329
2003,4964789,5009507,390656,0,1055754133463,128826863547,77294133048,77331629155,1055508910625
2004,4967405,5012193,390786,0,1056085541858,128867206774,77318337924,77355202392,1055829194771
2005,4970023,5014701,390919,0,1056410307239,128906882232,77342142133,77377098355,1056124404590
2006,4972614,5016982,391055,0,1056725540539,128945524024,77365326152,77396640144,1056387961671
2007,4975298,5019660,391218,0,1057045927868,128984711615,77388837645,77419564736,1056698480826
2008,4977985,5022319,391351,0,1057381804201,129025640523,77413393917,77441531286,1056997597857
2009,4980632,5024803,391511,0,1057696255570,129064025527,77436423876,77465923634,1057351019778
2010,4983324,5027580,391669,0,1058027343975,129104439754,77460671328,77489287382,1057668589588
2011,4985980,5029819,391788,0,1058344214817,129143228859,77483943730,77507830948,1057918691760
2012,4988550,5032507,391915,0,1058662088225,129182040172,77507229473,77530116991,1058217726136
2013,4991179,5035212,392034,0,1058984808058,129221525267,77530919481,77553107955,1058529917175
2014,4993805,5037479,392144,0,1059300800304,129260385225,77554234414,77571982260,1058781559378
2015,4996433,5040077,392271,0,1059622786789,129299803672,77577884425,77593963435,1059077138665
2016,4998976,5043097,392423,0,1059942364569,129338860760,77601317683,77629109432,1059589415747
2017,5001426,5045286,392507,0,1060257621412,129377427044,77624456471,77648381099,1059846459043
2018,5003931,5047545,392623,0,1060582472465,129416954780,77648172113,77668436365,1060120568626
2019,5006441,5050389,392759,0,1060895145002,129455198077,77671117087,77692730405,1060446703584
2020,5008880,5052580,392872,0,1061205535480,129493075402,77693842506,77716461408,1060786547666
2021,5011315,5055070,392984,0,1061521408349,129531621009,77716968888,77738201960,1061080087803
2022,5013877,5057457,393098,0,1061843364589,129570808030,77740480104,77758445405,1061356429546
2023,5016386,5059812,393196,0,1062160694270,129609294912,77763571243,77778255133,1061626313217
2024,5018881,5062349,393311,0,1062467557684,129646846499,77786101168,77799701137,1061917744425
